,sku_id,variant_code,image_url,description,item_category,class_code,department_code,color,season,quantity,price,url
492,18045946,MLK00018BROWN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546687691_4.jpg?v=1693456938,,Men's Kurta,"13/12/22, AD, AW22, Beige, Full Sleeve, Holi 2023, Lot 7, Mandarin Collar, Men's, Men's Kurta, Mens Long Kurta, SS23, Striped, Style Union",,Brown,kg,458.0,299.7,slim-fit-striped-kurta-mlk00018
493,17615806,TGEGST09AQUA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TGEGST09AQUA_1.jpg?v=1665396064,Tween Girl's Sky Blue Cotton Printed T-Shirts,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS T-SHIRTS,AQUA,AW22,584.0,499.0,STYLE UNION
494,17952184,5557BFUSCHIA,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546339422_5.jpg?v=1693484979,,Women's Palazzo,"332Styles, AD, Comfort Fit, Cotton, Fuschia, Print, Printed, RAKHI2022, S, Three-Fourth, VA, WOMEN, Women's, Women's Palazzo",,Fuchsia,kg,503.0,237.19020011119545,comfort-fit-printed-palazzo-5557b
495,17619514,TDCB07ROYAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546599611_1.jpg?v=1663735751,,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS SEASONAL,Blue,260.00,249.0,599.0,boys-light-blue-acrylic-structured-sweaters-tdcb07royal
496,18766814,LSET00017MINT,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LSET00017MINT_1_6c16bb4c-14f1-45d5-b28c-e94c9d3cda83.jpg?v=1683919715,Women's Mint Polyester Solid T-Shirt,LADIES WEAR,LADIES WESTERNWEAR,LADIES SPORTS TOPS,MINT,SS23,1324.0,307.3333333333333,STYLE UNION
497,18194463,TBSW00049WHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBSW00049WHITE_1.jpg?v=1672315244,Tween Boy's White Cotton Printed Sweat T-Shirt,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS T-SHIRTS,White,SS23,1147.0,449.0,tween-boys-white-cotton-printed-sweat-t-shirt-tbsw00049white
498,18935519,JBS00044NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBS00044NAVY_1.jpg?v=1684336806,Junior Boy's Navy Blue Cotton Printed Shirt,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS SHIRTS,NAVY,SS23,722.0,499.0,STYLE UNION
499,21880538,LSFB00014BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546676091_4.jpg?v=1693378682,,Women's Joggers,"Athleisure Wear, AW22, AW_Lot_10, Black, Bottomwear, Cotton, Cross Pocket, Hand Wash, High Rise, Joggers, Knit, Ladies Sports Athleisure Bottom, LSFB00014, Regular Fit, revamp, Solid, Women's",,Black,kg,1281.0,212.15,regular-fit-solid-high-rise-joggers-lsfb00014
500,19539126,LTO00242BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LTO00242BLACK_1.jpg?v=1691650408,,LADIES WEAR,LADIES WESTERNWEAR,LADIES CASUAL TOPS-BLOUSES,BLACK,SS23,923.0,709.8,STYLE UNION
501,18719876,MK00167DUSTYJADE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MK00167DUSTYJADE_1_fd1e871b-6a3f-4071-b588-8619c647bb3e.jpg?v=1683904326,Women's Dusty Jade Viscose Printed Kurta,Women's Kurta,"Ethnic Wear, Flare Fit, Hand Wash, Kurta, Mnm Kurta, Printed, SS23, Topwear, Viscose, Women's, Woven",LADIES ETHNIC TOPWEAR,Dusty Jade,kg,1317.0,1009.0,womens-dusty-jade-viscose-printed-kurta-mk00167dustyjade
502,18045616,MGT00033OFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546681927_4.jpg?v=1693456358,Men's Off White Cotton Printed T-Shirt,Men's T-Shirt,"13/12/22, AD, AW22, Crew Neck, Half Sleeve, Holi 2023, Lot 7, Men's, Men's T-Shirt, Off White, Printed, SS23, Style Union, Vacay Ready Styles, Valentine2023",,Off White,kg,2377.0,130.83333333333334,regular-fit-printed-t-shirt-mgt00033
503,21782591,MFSHI00151BURNTOCHRE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFSHI00151BURNTOCHRE_4.jpg?v=1693518188,,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,Burnt Ochre,SS23,623.0,486.4347826086956,slim-fit-solid-shirt-mfshi00151
504,18677471,CK00165ENGLISHROSE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/CK00165ENGLISHROSE_1_354e4c5c-043c-414f-b151-61532e0872ba.jpg?v=1683905506,Women's English Rose Cotton Embroidered Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,ENGLISH ROSE,SS23,1090.0,409.0,womens-english-rose-cotton-embroidered-kurta-ck00165englishrose
505,18754565,EK00112DUSTYYELLOW,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/EK00112DUSTYYELLOW_4.jpg?v=1693519009,Women's Dusty Yellow Cotton Printed Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,,SS23,1130.0,373.54,straight-fit-printed-kurta-ek00112
506,17966526,KM61BLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546494251_20-_201_040d0e13-4b86-4006-a7c4-5699b30a0401.jpg?v=1660044059,Men's Blue Polyester Blend Striped Shirts,Men's Shirt,"08/08/22, AD, Back To Work, Blue, Ethnic, Ethnicity Limited, Holiday Shop, Lot 9, Men's, Menblue, Mens Formal Shirts, Shirt Collar, Short Sleeve, Style Union, Topwear, Westernwear, Woven",,Blue,kg,2.0,399.0,mens-blue-polyester-blend-striped-shirts-km61blue
507,17626207,6155GREY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/6155GREY_4.jpg?v=1667884184,Women's Dark Grey Rayon Printed Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,Grey,SS23,2031.0,506.14285714285717,womens-dark-grey-rayon-printed-kurta-6155grey
508,17966506,5017RED,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546338777_5.jpg?v=1658818067,Red Cotton Floral Kurta,Women's Kurta,"17/06/22, 5017, 5017RED, Back To Work, Core, Core Kurta, Floral, Kurta, Lot 7, Machine Wash, MS, RAKHI2022, Red, Regular Fit, SS22, Straight, Three-Fourth, Topwear, V Neck, WOMEN, Women's, Woven, WW Kurta & Dresses",,Red,kg,309.0,444.2978056426332,style-union-red-cotton-floral-kurta-5017red-red
509,17616534,6394AWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/6394AWHITE_4.jpg?v=1667885685,Women's White Rayon Printed Sharara,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC LEGWEAR,WHITE,AW22,1958.0,713.0,STYLE UNION
510,18706621,MFSHI00153BLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFSHI00153BLUE_1.jpg?v=1693578454,Men's Navy Blue Cotton Solid Shirt,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,Blue,SS23,1342.0,338.55555555555554,slim-fit-solid-shirt-mfshi00153
511,17618521,DNMB9-JMIDSTONE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546563988_1.jpg?v=1676272649,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS LEGWEAR,MID STONE,AW22,591.0,881.569830440013,STYLE UNION
512,17622887,6398AOLIVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546610910_4.jpg?v=1673602890,Women's Olive Rayon Embroidered Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,OLIVE,SS23,1356.0,559.0,STYLE UNION
513,21209230,KM29PURPLE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546493308_20-_201.jpg?v=1693515351,,MENS WEAR,MENS SHIRTS,MENS FORMAL SHIRTS,Purple,AW22,1842.0,333.1499266900909,slim-fit-solid-shirt-km29
514,18763847,MCJ00014MIDSTONE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MCJ00014MIDSTONE_1.jpg?v=1693578866,Men's Blue Cotton Blend Solid Jeans,MENS WEAR,MENS JEANS,MENS JEANS,Mid Stone,SS23,2197.0,515.8953472761452,regular-fit-solid-mid-rise-jean-mcj00014
515,19068289,LTO00139BROWN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LTO00139BROWN_1.jpg?v=1686550388,Women's Brown Viscose Printed Top,Women's Top,"BOHO STORY, Casual Wear, Full Sleeve, Hand Wash, Ladies Tops, Printed, Regular Fit, SS23, Top, Topwear, Viscose, Women's, Woven",LADIES CASUAL TOPS-BLOUSES,Brown,kg,527.0,699.0,womens-brown-viscose-printed-top-lto00139brown
516,19435594,LST00013BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LST00013BLACK_1.jpg?v=1689225730,,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP TOPWEAR,BLACK,AW23,787.0,609.3395061728395,STYLE UNION
517,17185795,SLP18CORAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546544505_5.jpg?v=1663054730,Women's Pink Viscose Printed Shorts,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP BOTTOM,Pink,AW22,1120.0,357.3333333333333,womens-pink-viscose-printed-shorts-slp18coral-pink
518,17951305,SLP44BLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/SLP44BLUE_4.jpg?v=1667892718,Women's Blue Viscose Printed Sleepwear Sets,Women's Lounge wear,"07/11/22, AD, AW Lot5, AW22, Blue, Holi 2023, Lounge set, Loungewear Short Set, Printed, Shirt Collar, Sleepwear Set, Women's, Women's Lounge wear, Woven",,Blue,kg,1014.0,859.8317813825646,womens-blue-viscose-printed-sleepwear-sets-slp44blue
519,21235188,JBETC002AMINT,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBETC002AMINT_1.jpg?v=1693376819,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS T-SHIRTS,Mint,AW22,869.0,101.76949907769833,boys-regular-fit-floral-t-shirt-jbetc002a
520,17623474,KB05BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546609709_1.jpg?v=1693398270,Women's Black Kota Solid Dupatta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC ACC,Black,AW22,315.0,61.416666666666664,kota-solid-dupatta-kb05
521,16521617,GMT-231-SKGREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546379855_1.jpg?v=1658817793,Tween Boy's Green Cotton Solid Polo T Shirt,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS T-SHIRTS,GREEN,SS22,605.0,380.86463361123305,style-union-boys-green-cotton-solid-polo-tees-gmt-231-skgreen-green
522,21245472,MPS00051RUST,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MPS00051RUST_1_f16a5332-aca4-4fe4-9afc-a290756966c1.jpg?v=1693546688,,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,Rust,SS23,1115.0,426.0,relaxed-fit-printed-shirt-mps00051
523,18273852,SUMT26NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/SUMT26NAVY_6.jpg?v=1677239551,Men's Navy Cotton Hipster,Men's Brief,"24/02/23, AD, Core, Cotton, Hand Wash, Innerwear, Men, Men's Brief, Mens, Solid, Style Union",MENS INNER WEAR,Navy Blue,kg,871.0,279.0,mens-navy-cotton-brief-sumt26navy
524,16235934,2082ABABY PINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546326385_5.jpg?v=1658818074,,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,BABY PINK,SS22,1049.0,357.2491267433591,style-union-baby-pink-cotton-knit-printed-t-shirt-2082ababypink-baby-pink
525,18555945,MLS00001STEELGRAY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546767737_4.jpg?v=1680514399,Men's Steel Gray Linen Cotton Woven Shirts,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,STEEL GRAY,SS23,1921.0,1357.3333333333333,STYLE UNION
526,18119203,JBFTS00074DEEPTEAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBFTS00074DEEPTEAL_1.jpg?v=1693458601,,Boy's T-Shirts,"29/12/22, AD, AW22, Blue, Boy's T-Shirts, Cotton, Crew Neck, Graphic, Half Sleeve, Junior Boy's, Kids Graphic tees, Knit, LOT 8, Style Union, Topwear",,Deep Teal,kg,988.0,42.25,boys-regular-fit-graphic-t-shirt-jbfts00074
527,18030186,TGCTS00013INDIANBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TGCTS00013INDIANBLUE_1.jpg?v=1672315532,Tween Girl's Navy Blue Cotton Solid T-Shirt,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS T-SHIRTS,INDIAN BLUE,SS23,758.0,149.0,STYLE UNION
528,18276676,TBCTS00001SHADEDSPRUCE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBCTS00001SHADEDSPRUCE_1.jpg?v=1673606158,Tween Boy's Blue Cotton Solid T-Shirt,Boy's T-Shirts,"13/01/23, AD, Blue, Boy's T-Shirts, Cotton, Crew Neck, Half Sleeve, Knit, Lot 9, Solid, SS23, Style Union, Tween Boy's",TW BOYS T-SHIRTS,Blue,kg,950.0,149.0,tween-boys-blue-cotton-solid-t-shirt-tbcts00001shadedspruce
529,21842677,TOP2228JWHITEARABICGEO,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TOP2228JWHITEARABICGEO_1.jpg?v=1693429435,,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS BLOUSES,White Arabic Geo,AW22,641.0,139.53333333333333,girls-regular-fit-printed-top-top2228j
530,17622976,DRS2246TLIGHTBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/DRS2246TLIGHTBLUE_1.jpg?v=1693455396,Tween Girl's Light Blue  Viscose Printed Dress,KIDS WEAR,TWEENS GIRLS WEAR,TW GIRLS DRESSES,Light Blue,AW22,211.0,98.8015565875473,girls-regular-fit-printed-dress-drs2246t
531,18649334,TBFTS00091ECRUMELANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBFTS00091ECRUMELANGE_1.jpg?v=1693544331,,Boy's T-Shirts,"03/04/23, Boy's T-Shirts, Casualwear, Cotton, Crew Neck, Grey, Half Sleeve, Knit, Machine Wash, Nft, Printed, Regular Fit, Round, SK, SS23, SS23_LOT_2_249, Style Union, T-Shirt, Topwear, Tw Boys Fashion T Shirts, Tween Boy's",,Ecru Melange,kg,809.0,116.33333333333333,boys-regular-fit-printed-t-shirt-tbfts00091
532,17618163,AL1MAUVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546634824_4.jpg?v=1665382766,Women's Pink Cotton Lycra Solid Leggings,Women's Leggings,"10/10/22, AD, AW22, Ethnicwear, Knit, Leggings, Lot 2, Pink, Solid, Style Union, Women's",LADIES ETHNIC LEGWEAR,Pink,kg,4230.0,349.0,womens-pink-cotton-lycra-solid-leggings-al1mauve
533,18111039,3079MINT,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/3079MINT_4.jpg?v=1667882157,Women's Multicolour Rayon Crepe Floral Top,Women's Tops,"07/11/22, AD, AW Lot5, AW22, Back To Work, Boat Neck, Floral, Holiday Shop, Multicolour, Topwear, Vacay Ready Styles, Women's, Women's Tops, Woven",,Multicolor,kg,1239.0,606.1428571428571,womens-multicolour-rayon-crepe-floral-top-3079mint
534,17627601,SU1805OFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/SU1805OFFWHITE_4.jpg?v=1663829071,,MENS WEAR,MEN ETHNICWEAR,MENS ETHNIC LEGWEAR,Off White,245.00,739.0,499.1666666666667,mens-off-white-poplin-solid-pyjama-su1805offwhite
535,18933171,LGT00063LILAC,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LGT00063LILAC_1_c42e2830-fec4-4a1c-9460-bd853e9fc0b8.jpg?v=1691755251,,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,LILAC,SS23,1222.0,307.3333333333333,STYLE UNION
536,21263092,STO-1MWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/STO-1MWHITE_1.jpg?v=1693401305,,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,White,AW22,1613.0,394.2631578947368,slim-fit-striped-shirt-sto-1m
537,18555124,FT00121PISTACHIO,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546735835_1.jpg?v=1680521615,Women's Pista Green Viscose Woven Dress,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,PISTACHIO,SS23,412.0,1299.0,STYLE UNION
538,17627732,2243DCORAL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/2243DCORAL_4.jpg?v=1693423280,Women's Pink Single Jersey Solid Lounge Pant,LADIES WEAR,LADIES WESTERNWEAR,LADIES SPORTS LEGWEAR,Coral,AW22,547.0,151.83333333333334,regular-fit-solid-mid-rise-lounge-pant-2243d
539,18457579,MFTR00021OLIVE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFTR00021OLIVE_4.jpg?v=1678959829,Men's Olive Polyester Solid Trousers,MENS WEAR,MENS LEGWEAR,MENS FORMAL TROUSERS,OLIVE,AW23,641.0,1432.3333333333333,STYLE UNION
540,17951290,LICH02MINT,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546297340_5.jpg?v=1693477993,,Men's Shirt,"12/09/22, 30"", Casualwear, Checkered, Cotton Linen, Fashion, Full Sleeve, Green, Hand Wash, Holiday Shop, M, Mandarin Collar, Men's, Men's Shirt, Mens Linen Shirts, MS, Regular, Regular Fit, Shirts, SS22, Style Union, Topwear, Vacay Ready Styles, Woven, Y",,Mint,kg,585.0,517.3389873967857,regular-fit-checkered-shirt-lich02
541,18350474,MK00138ORANGE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MK00138ORANGE_2.jpg?v=1678964789,Women's Orange Cotton Printed Kurta,LADIES WEAR,LADIES ETHNICWEAR,LADIES ETHNIC TOPWEAR,ORANGE,SS23,704.0,709.0,womens-orange-cotton-printed-kurta-mk00138orange
542,17619798,JDCB03ECRU,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JDCB03ECRU_1.jpg?v=1666083489,,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS SEASONAL,Grey,210.00,460.0,405.76620274849637,boys-grey-acrylic-jacquard-sweaters-jdcb03ecru
543,17628958,SN22ABLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546425781_3.jpg?v=1693458385,,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP TOPWEAR,Black,250.00,1316.0,199.66666666666666,regular-fit-printed-short-gown-sn22a
544,17966013,FREC01WHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546433274_4.jpg?v=1663051739,Men's White Cotton Solid Shirts,Men's Shirt,"12/09/22, 39Cm, Back To Work, Casualwear, Cotton, Fashion, Full Sleeve, Holiday Shop, Machine Wash, Men's, Men's Shirt, Mens Formal Shirts, MS, S, Shirt, Shirt Collar, Shirts, Slim Fit, Solid, SS22, Style Union, Topwear, Valentine2023, White, Woven, Yes",,White,kg,233.0,500.86065105306676,mens-white-cotton-solid-shirts-frec01white-white
545,19516203,MFSH00076SKYBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MFSH00076SKYBLUE_1.jpg?v=1688648515,Men's Sky Blue Cotton Printed Shirt,MENS WEAR,MENS SHIRTS,MENS FORMAL SHIRTS,SKY BLUE,AW23,184.0,939.0,STYLE UNION
546,17622275,6207BICEBLUE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546614949_2.jpg?v=1670930855,,LADIES WEAR,LADIES ETHNICWEAR,LADIES SKD,ICE BLUE,SS23,311.0,2150.6704365782707,womens-ice-blue-polyester-georgette-embellished-ethnic-set-6207biceblue
547,17980149,JBCTS00001ECRUMEL,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBCTS00001ECRUMEL_1.jpg?v=1670236751,Junior Boy's Grey Cotton Solid T-Shirt,Boy's T-Shirts,"05/12/22, AD, AW22_Lot 6, Boy's T-Shirts, Cotton, Crew Neck, Grey, Half Sleeve, Junior Boy's, Knit, Solid, SS23, Style Union",JR BOYS T-SHIRTS,Grey,kg,7331.0,99.0,junior-boys-grey-cotton-solid-t-shirt-jbcts00001ecrumel
548,17963948,TGGT 517OFF WHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546364219_1.jpg?v=1658817885,Tween Girl's Off White Cotton Graphic T-Shirt,Girl's T-Shirts,"17/06/22, Cap Sleeve, Dolman Sleeve, Fashion, GIRL, Girl's, Graphic, Graphics, Kids Graphic tees, Knits, Lot 7, Machine Wash, MS, Off White, Regular Fit, Round Neck, SS22, T-Shirt, Tees, TGGT 517, TGGT517OFFWHITE, Topwear, Tw Girls Tees S",,White,kg,874.0,154.4965920505094,style-union-off-white-cotton-graphic-t-shirt-tggt517offwhite-off-white
549,18369165,TBGT00012FIERYRED,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TBGT00012FIERYRED_1.jpg?v=1673606271,Tween Boy's Red Cotton Graphic T-Shirt,KIDS WEAR,TWEENS BOYS WEAR,TW BOYS T-SHIRTS,Red,SS23,849.0,199.0,tween-boys-red-cotton-graphic-t-shirt-tbgt00012fieryred
550,17617124,TGGBSS520CLIGHTPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TGGBSS520CLIGHTPINK_1.jpg?v=1666087651,Girl's Light Pink Cotton Solid T-Shirt,Girl's Sweat Tees,"18/10/22, AD, AW22, Cotton, Full Sleeve, Girl's, Girl's Sweat Tees, Hoodies, Knit, Light Pink, Style Union, Topwear, Westernwear",TW GIRLS T-SHIRTS,Pink,kg,700.0,699.0,girls-light-pink-cotton-solid-t-shirt-tggbss520clightpink
551,18273625,JGTS00075VIRTUALPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JGTS00075VIRTUALPINK_1.jpg?v=1673606284,,KIDS WEAR,JUNIOR GIRLS WEAR,JR GIRLS T-SHIRTS,Pink,SS23,718.0,169.0,junior-girls-pink-cotton-graphic-t-shirt-jgts00075virtualpink
552,18655073,LSFB00022LAVENDER,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LSFB00022LAVENDER_1.jpg?v=1684334266,Women's Lavender Cotton Graphic Jogger,Women's Jogger,"Athleisure Wear, Bottomwear, Cotton, Fitted, Graphic, Jogger, Knit, Ladies Sports Athleisure Bottom, Machine Wash, Mid Rise, SS23, Women's",LADIES SPORTS LEGWEAR,Lavender,kg,998.0,607.3333333333334,womens-lavender-cotton-graphic-jogger-lsfb00022lavender
553,21211530,MIS01235GOLD,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/MIS01235GOLD_1.jpg?v=1693569380,,MENS WEAR,MENS SHIRTS,MENS CASUAL SHIRTS,Gold,SS23,1600.0,745.9333333333333,relaxed-fit-checkered-shirt-mis01235
554,17625213,KTPJ42BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/KTPJ42BLACK_4.jpg?v=1678962080,Women's Black Cotton Printed Pyjama,LADIES WEAR,LADIES SLEEPWEAR,LADIES SLEEP BOTTOM,BLACK,SS23,606.0,509.0,womens-black-cotton-printed-pyjama-ktpj42black
555,17617394,JBCFS24X7NAVY,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBCFS24X7NAVY_1.jpg?v=1666087742,Boy's Navy Blue Cotton Solid T-Shirt,Boy's T-Shirts,"18/10/22, AD, AW22, Boy's, Boy's T-Shirts, Cotton, Full Sleeve, Knit, Navy Blue, Round Neck, Style Union, Topwear, Westernwear",JR BOYS T-SHIRTS,Blue,kg,840.0,149.0,boys-navy-blue-cotton-solid-t-shirt-jbcfs24x7navy
556,19010699,LETE00107ASH,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/LETE00107ASH_1.jpg?v=1686549525,Women's Ash Cotton Solid T-Shirt,LADIES WEAR,LADIES WESTERNWEAR,LADIES T-SHIRTS,Ash,SS23,1577.0,203.5792563600783,womens-ash-cotton-solid-t-shirt-lete00107ash
557,17618461,MJ215SEAGREEN,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546583856_4.jpg?v=1670240158,,MENS WEAR,MEN ETHNICWEAR,MENS ETHNIC JACKET,SEA GREEN,AW22,325.0,1699.0,STYLE UNION
558,21878650,6020BPINK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546611719_4.jpg?v=1693376416,,Women's Palazzo,"6020B, AW22, AW_Lot_1, Bottomwear, Embellished, Ethnic Wear, Flare Fit, Hand Wash, Ladies Ethnic Palazzo, Mid Rise, Palazzo, Pink, revamp, Viscose, Women's, Woven",,Pink,kg,725.0,152.25,flare-fit-embellished-mid-rise-palazzo-6020b
559,19703494,JBTR00009BLACK,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/JBTR00009BLACK_1.jpg?v=1688650792,Junior Boy's Blue Poly Cotton Printed Trackpant,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS LEGWEAR,BLACK,AW23,589.0,599.0,STYLE UNION
560,17621379,3368OFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/3368OFFWHITE_4.jpg?v=1666076481,,LADIES WEAR,LADIES WESTERNWEAR,LADIES DRESSES,Off White,201.00,1132.0,910.6666666666666,womens-multi-colour-rayon-floral-dress-3368offwhite
561,17626181,TR39JWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/TR39JWHITE_1.jpg?v=1666077621,Boy's Light Blue Cotton Blend Striped Shirts,KIDS WEAR,JUNIOR BOYS WEAR,JR BOYS SHIRTS,WHITE,AW22,210.0,599.0,STYLE UNION
562,17958784,KSTPR110APEACH,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546319851_1.jpg?v=1693463990,,Boy's T-Shirts,"8 to 12Yrs, BOY, BOYS, Cotton, Crew Neck, PC, Regular Fit, Short Sleeve, Striper Aop, T-shirt, Vacay Ready",Home page,Peach,kg,629.0,123.35027632442696,boys-regular-fit-striped-shirt-kstpr110a
563,18112144,JDCB04OFFWHITE,https://cdn.shopify.com/s/files/1/0623/4754/2777/products/8907546599383_1.jpg?v=1663672075,Junior Boy's Multi colour Acrylic Jacquard Sweaters,Boy's Sweaters,"20/09/22, AD, AW22, Boy's, Boy's Sweaters, Ethnic, Ethnicity Limited, Full Sleeve, Jacquard, Junior Boys Wear, Kids, Knit, Lot 1, Regular Fit, Round Neck, Sweaters, Topwear",,Multicolor,kg,181.0,304.9577677224736,boys-multi-colour-acrylic-jacquard-sweaters-jdcb04offwhite
